PU-Code,Outlier Score
04-06-11-007,551.6521739130435
04-06-11-008,32.46376811594203
04-06-11-009,200.20289855072463
04-06-11-010,17.594202898550723
04-06-11-011,75.85507246376811
04-06-12-001,14.0
04-06-12-002,46.31884057971014
04-06-12-003,100.20289855072464
04-06-12-004,52.52173913043479
04-06-12-005,14.0
04-06-12-006,34.75
04-06-12-007,25.710144927536234
04-06-12-008,63.565217391304344
04-06-13-002,46.00000000000001
04-06-13-003,36.073394495412835
04-06-13-006,0.0
04-06-13-007,0.0
04-06-13-008,0.0
04-06-13-009,7.884057971014498
04-06-14-001,100.875
04-06-14-002,16.5
04-06-14-003,10.260869565217396
04-06-14-004,34.84057971014493
04-06-14-005,60.25
04-06-14-006,35.6231884057971
04-06-14-007,75.28571428571429
04-06-14-008,24.166666666666668
04-06-14-009,8.666666666666668
04-06-14-010,20.66666666666667
04-06-14-011,46.880341880341874
04-07-01-003,60.438596491228076
04-07-01-007,98.7719298245614
04-07-01-009,168.2043010752688
04-07-01-012,168.4245283018868
04-07-01-013,0.0
04-07-01-015,150.83962264150944
04-07-02-001,222.71559633027522
04-07-02-002,16.587155963302763
04-07-02-003,72.43859649122807
04-07-02-004,25.131578947368418
04-07-02-005,19.868421052631582
04-07-02-006,31.867924528301888
04-07-02-007,30.991228070175445
04-07-03-001,12.550458715596331
04-07-03-002,12.45871559633027
04-07-03-003,12.330275229357792
04-07-03-004,78.09649122807016
04-07-03-005,35.219298245614034
04-07-03-006,230.00000000000003
04-07-03-007,101.77777777777777
04-07-03-008,161.82456140350877
04-07-03-009,118.44736842105262
04-07-03-011,55.90350877192983
04-07-04-001,42.06140350877194
04-07-04-002,37.75471698113208
04-07-04-003,223.83333333333334
04-07-04-004,153.75438596491227
04-07-04-006,45.77777777777777
04-07-04-007,20.88888888888889
04-07-04-008,55.55555555555555
04-07-04-009,44.49999999999999
04-07-04-010,73.9433962264151
04-07-04-011,40.783018867924525
04-07-05-001,139.96153846153848
04-07-05-002,115.04807692307693
04-07-05-003,86.50476190476189
04-07-05-004,122.84761904761905
04-07-05-005,39.03809523809523
04-07-05-006,183.32500000000002
04-07-05-007,57.24999999999999
04-07-05-008,86.97500000000001
04-07-05-009,326.45283018867923
04-07-06-001,138.0
04-07-06-003,350.3039215686274
04-07-06-004,139.24550898203591
04-07-06-005,149.04191616766468
04-07-06-006,149.04191616766468
04-07-06-007,100.75449101796407
04-07-06-008,16.526315789473692
04-07-06-009,21.29824561403509
04-07-06-011,352.14912280701753
04-07-06-012,28.113207547169804
04-07-06-013,85.22641509433963
04-07-07-001,57.386792452830186
04-07-07-004,156.2719298245614
04-07-07-005,6.780701754385962
04-07-07-006,35.614035087719294
04-07-07-007,146.69298245614036
04-07-07-008,184.51754385964912
04-07-07-009,58.73684210526316
04-07-07-010,47.13157894736842
04-07-08-001,172.46226415094338
04-07-08-002,141.16981132075472
04-07-08-003,148.04166666666666
04-07-08-004,101.65833333333333
04-07-08-005,37.22222222222222
04-07-08-006,61.666666666666664
04-07-08-007,94.63157894736842
04-07-08-008,69.91228070175438
04-07-08-009,99.28070175438594
04-07-08-010,59.429824561403514
04-07-08-011,43.79824561403509
04-07-08-012,16.56140350877194
04-07-08-013,26.67924528301887
04-07-09-001,140.5625
04-07-09-002,136.3125
04-07-09-003,86.9375
04-07-09-006,70.5
04-07-09-007,85.0
04-07-09-009,33.51754385964913
04-07-09-010,75.35087719298244
04-07-09-011,14.54385964912281
04-07-09-012,6.358490566037737
04-07-09-013,134.58771929824562
04-07-09-014,84.61320754716982
04-07-09-015,63.0625
04-07-09-016,119.5625
04-07-09-017,30.991228070175445
04-07-09-018,63.780701754385966
04-07-09-019,45.114035087719294
04-07-09-020,91.41228070175438
04-07-09-022,37.438596491228076
04-07-09-023,10.815789473684209
04-07-09-024,284.0666666666667
04-07-09-025,206.0666666666667
04-07-09-026,28.052631578947363
04-07-09-027,8.298245614035087
04-07-10-001,154.972972972973
04-07-10-002,175.2972972972973
04-07-10-003,10.315789473684207
04-07-10-004,29.166666666666664
04-07-10-005,17.37719298245614
04-07-10-006,23.114035087719294
04-07-10-007,98.66666666666666
04-07-10-008,64.13821138211382
04-07-10-009,94.98373983739837
04-07-10-010,398.52694610778445
04-07-10-011,106.66981132075472
04-07-10-012,124.83962264150944
04-07-11-001,156.86238532110093
04-07-11-002,16.587155963302763
04-07-11-003,79.59633027522935
04-07-11-005,32.1651376146789
04-07-11-006,118.6393442622951
04-07-11-007,88.57894736842104
04-07-12-001,31.027522935779807
04-07-12-002,56.825688073394495
04-07-12-004,7.877192982456146
04-07-12-006,122.16666666666667
04-07-12-008,100.33333333333334
04-07-12-009,40.91666666666666
04-07-12-011,67.91666666666667
04-07-12-012,60.333333333333336
04-07-12-013,11.32456140350877
04-07-12-014,12.921052631578954
04-07-13-001,72.2
04-07-13-002,72.2
04-07-13-003,65.0
04-07-13-004,112.6
04-07-13-005,81.75000000000001
04-07-13-006,36.99999999999999
04-07-13-007,61.916666666666664
04-07-13-008,23.750000000000004
04-07-13-009,99.16666666666667
04-07-13-010,29.499999999999996
04-07-13-011,25.142857142857135
04-07-13-012,54.85714285714286
04-07-13-013,35.42857142857143
04-07-13-014,37.651376146789
04-07-13-015,78.84403669724769
04-07-13-016,132.6422018348624
04-07-13-017,24.568807339449545
04-07-13-018,91.0
04-07-13-019,43.625
04-07-13-020,32.375
04-07-14-001,11.625
04-07-14-002,9.857142857142852
04-07-14-003,32.14285714285713
04-07-14-004,39.54716981132075
04-07-14-005,26.424528301886784
04-07-14-006,39.80188679245283
04-07-14-007,44.08490566037735
04-07-14-008,22.490566037735842
04-07-14-009,26.7142857142857
04-07-14-010,20.14285714285713
04-07-14-011,6.945454545454551
04-07-14-012,12.654545454545454
04-07-14-013,153.64035087719296
04-07-14-014,93.11403508771929
04-07-15-001,40.714285714285715
04-07-15-002,85.85714285714286
04-07-15-003,26.64912280701754
04-07-15-004,182.0
04-07-15-005,35.571428571428584
04-07-15-006,55.285714285714285
04-07-15-007,28.973684210526322
04-07-15-008,33.57142857142856
04-07-15-009,17.571428571428562
04-07-15-010,20.877192982456144
04-07-16-001,54.83962264150943
04-07-16-002,34.65094339622642
04-07-16-003,53.00000000000001
04-07-16-004,79.0
04-07-16-006,46.956521739130444
04-07-16-007,69.66666666666667
04-07-16-008,64.33333333333333
04-07-16-009,73.85714285714285
04-07-16-010,30.714285714285715
04-07-16-011,11.857142857142858
04-07-16-012,45.114035087719294
04-07-17-001,52.175438596491226
04-07-17-002,96.56140350877192
04-07-17-003,79.41228070175437
04-07-17-004,16.868421052631582
04-07-17-005,60.89622641509433
04-07-17-006,19.99999999999999
04-07-17-007,86.00000000000001
04-07-17-008,24.666666666666654
04-07-17-009,47.33333333333334
04-07-17-010,30.5
04-07-17-011,70.3125
04-07-18-001,31.726415094339625
04-07-18-002,24.075471698113205
04-07-18-003,42.596491228070185
04-07-18-004,42.596491228070185
04-07-18-005,107.25471698113208
04-07-18-006,120.52830188679246
04-07-18-007,63.57142857142857
04-07-18-009,36.762711864406775
04-07-19-001,56.333333333333336
04-07-19-002,27.46491228070176
04-07-19-003,114.47169811320755
04-07-19-004,19.33018867924529
04-07-19-005,54.764150943396224
04-07-19-006,30.462264150943394
04-07-19-007,135.51886792452828
04-07-19-010,460.71428571428567
04-07-19-011,65.875
04-07-20-001,32.285714285714285
04-07-20-002,54.285714285714285
04-07-20-003,70.33333333333331
04-07-20-005,58.228070175438596
04-07-20-006,20.5
04-07-20-008,38.697247706422026
04-07-20-009,51.68807339449542
04-07-20-010,11.412844036697248
04-07-20-011,54.666666666666664
04-07-20-012,16.0
04-07-20-013,10.666666666666675
04-07-20-014,31.333333333333325
04-07-20-015,126.28571428571428
04-08-01-001,86.44915254237289
04-08-01-002,54.101694915254235
04-08-01-003,43.3728813559322
04-08-01-004,74.27118644067797
04-08-01-006,261.26271186440675
04-08-01-008,44.228813559322035
04-08-01-010,63.88983050847457
04-08-01-011,73.47457627118644
04-08-02-001,35.30508474576272
04-08-02-002,31.118644067796613
04-08-02-003,137.14406779661016
04-08-02-004,46.398305084745765
04-08-02-005,39.33898305084745
04-08-02-006,21.186440677966097
04-08-02-007,58.49999999999999
04-08-02-008,58.50000000000001
04-08-02-009,117.71186440677965
04-08-02-010,29.254237288135588
04-08-02-011,8.932203389830514
04-08-02-012,12.11016949152542
04-08-03-001,120.33333333333333
04-08-03-002,57.00000000000001
04-08-03-003,65.05084745762711
04-08-03-004,80.6864406779661
04-08-03-005,155.0
04-08-03-006,29.66666666666666
04-08-03-007,31.11864406779661
04-08-03-008,30.110169491525422
04-08-03-009,117.84745762711863
04-08-03-010,30.830508474576273
04-08-03-011,31.118644067796616
04-08-04-001,14.983050847457633
04-08-04-002,38.17796610169492
04-08-04-003,9.084745762711863
04-08-04-005,23.70338983050847
04-08-04-006,9.940677966101699
04-08-04-007,9.08474576271187
04-08-04-008,32.27966101694915
04-08-05-001,20.745762711864412
04-08-05-002,6.91525423728813
04-08-05-003,9.084745762711862
04-08-05-004,41.75
04-08-05-005,7.067796610169489
04-08-05-006,128.4322033898305
04-08-06-001,53.45762711864406
04-08-06-002,20.7457627118644
04-08-06-003,9.805084745762706
04-08-06-004,63.10169491525424
04-08-06-005,66.27966101694915
04-08-06-006,47.118644067796616
04-08-06-007,264.72033898305085
04-08-06-008,43.9406779661017
04-08-06-009,92.63559322033898
04-08-06-010,57.05084745762713
04-08-06-011,23.050847457627125
04-08-06-012,64.3220338983051
04-08-06-013,16.14406779661017
04-08-06-014,25.9406779661017
04-08-06-015,6.059322033898302
04-08-06-016,10.0
04-08-06-017,10.0
04-08-07-001,20.79999999999999
04-08-07-002,7.200000000000003
04-08-07-003,33.85593220338983
04-08-07-004,7.067796610169497
04-08-07-005,56.11864406779661
04-08-07-006,50.067796610169495
04-08-07-007,14.127118644067801
04-08-07-008,8.79661016949152
04-08-07-009,19.889830508474578
04-08-07-010,86.44915254237289
04-08-07-011,33.28813559322034
04-08-08-002,71.66666666666667
04-08-08-003,41.53333333333334
04-08-08-004,35.016949152542374
04-08-08-005,66.27966101694915
04-08-08-007,62.18032786885246
04-08-08-008,93.6
04-08-08-009,8.076271186440684
04-08-08-010,35.872881355932215
04-08-08-011,23.050847457627125
04-08-08-012,67.42372881355932
04-08-08-013,117.84745762711863
04-08-09-001,67.66666666666666
04-08-09-003,40.347457627118644
04-08-09-004,20.17796610169492
04-08-09-005,40.347457627118644
04-08-09-006,20.17796610169492
04-08-10-005,0.0
04-08-10-008,47.0
04-08-11-001,5.050847457627119
04-08-11-002,29.254237288135588
04-08-11-003,36.3135593220339
04-08-11-004,23.20338983050847
04-08-11-005,28.381355932203398
04-08-11-006,21.03389830508475
04-08-11-007,84.72033898305084
04-08-11-009,32.1271186440678
04-08-12-001,6.059322033898305
04-08-12-004,9.940677966101694
04-08-12-005,112.95762711864407
04-08-12-006,129.5
04-08-12-007,19.016949152542367
04-08-12-009,19.889830508474578
04-08-12-010,34.14406779661017
04-08-12-012,77.50847457627117
04-08-13-001,4.0
04-08-13-003,4.0
04-08-13-004,52.449152542372886
04-08-13-005,97.83050847457626
04-08-13-006,15.855932203389825
04-08-13-007,95.66101694915253
04-08-13-008,140.39830508474577
04-08-13-009,64.04237288135593
04-08-14-001,82.41525423728814
04-08-14-002,70.60169491525424
04-08-14-003,50.432203389830505
04-08-14-004,52.449152542372886
04-08-14-005,16.86440677966102
04-08-14-006,17.652542372881353
04-08-14-007,70.81355932203388
04-08-14-009,14.1271186440678
04-08-14-010,134.8559322033898
04-08-14-011,113.6779661016949
04-09-01-005,70.57894736842105
04-09-01-013,86.36842105263158
04-09-02-001,29.666666666666668
04-09-02-002,25.666666666666668
04-09-02-004,112.14285714285714
04-09-02-007,31.947368421052627
04-09-02-008,45.21052631578947
04-09-02-009,47.73684210526316
04-09-03-005,29.421052631578952
04-09-03-008,109.52631578947368
04-09-03-011,0.0
04-09-03-019,17.999999999999996
04-09-04-007,0.0
04-09-05-005,9.631578947368421
04-09-05-009,0.0
04-09-05-011,46.89473684210527
04-09-05-012,6.368421052631587
04-09-07-003,39.421052631578945
04-09-07-008,71.10526315789474
04-09-07-010,50.894736842105274
04-09-07-011,33.63157894736842
04-09-07-013,18.47368421052631
04-09-08-010,119.94736842105263
04-09-08-015,39.31578947368421
04-09-09-008,66.89473684210526
04-09-12-001,28.999999999999996
04-09-12-002,10.999999999999988
04-09-12-003,0.0
04-09-12-004,48.75
04-09-12-005,56.25
04-09-12-006,26.473684210526308
04-09-12-007,9.0
04-09-12-008,43.40000000000001
04-09-12-010,82.6
04-10-02-013,28.71428571428572
04-10-02-028,99.36734693877553
04-10-03-001,84.06122448979593
04-10-03-002,96.3061224489796
04-10-03-004,56.51020408163265
04-10-03-006,0.0
04-10-03-007,47.489795918367356
04-10-03-008,46.306122448979586
04-10-03-009,64.71428571428571
04-10-03-010,16.71428571428572
04-10-03-011,12.224489795918375
04-10-03-012,27.408163265306126
04-10-03-013,49.48979591836734
04-10-03-014,48.79591836734694
04-10-03-015,125.44897959183673
04-10-03-017,11.040816326530615
04-10-04-001,17.0
04-10-04-003,102.67346938775509
04-10-04-004,23.081632653061227
04-10-04-005,16.0
04-10-04-006,43.816326530612244
04-10-04-008,16.0
04-10-06-029,126.38775510204081
04-10-06-030,66.14285714285715
04-10-07-009,157.75
04-10-07-022,63.20408163265307
04-10-07-039,82.25
04-10-07-053,47.408163265306115
04-10-07-054,14.102040816326538
04-10-07-055,72.3877551020408
04-10-07-065,130.46938775510205
04-10-08-014,0.0
04-10-08-017,36.83333333333332
04-10-09-004,96.38775510204083
04-10-09-005,21.489795918367342
04-10-09-007,67.81632653061226
04-10-09-008,74.10204081632652
04-10-09-010,20.142857142857142
04-10-09-011,61.83333333333333
04-10-09-012,8.500000000000005
04-10-09-013,101.16666666666667
04-10-09-014,41.857142857142854
04-10-09-016,24.673469387755098
04-10-09-017,74.0
04-10-09-019,11.75
04-10-09-020,14.306122448979588
04-10-09-021,63.28571428571429
04-10-09-022,39.85714285714286
04-10-09-023,9.333333333333337
04-10-10-010,123.44897959183672
04-10-10-016,10.71428571428572
04-10-12-017,0.0
04-11-01-001,14.491803278688517
04-11-01-002,5.868852459016387
04-11-01-003,10.622950819672129
04-11-01-004,2.590163934426236
04-11-02-001,103.93442622950819
04-11-02-002,11.47540983606558
04-11-02-004,6.5573770491803325
04-11-02-005,14.786885245901644
04-11-02-007,38.0
04-11-02-009,38.0
04-11-02-010,31.24590163934426
04-11-04-001,34.0
04-11-05-001,22.000000000000004
04-11-05-002,22.66666666666667
04-11-05-003,11.333333333333329
04-11-05-004,28.0
04-11-05-005,52.0
04-11-05-006,53.0
04-11-05-007,50.5
04-11-05-008,1.8032786885245966
04-11-05-009,69.86885245901638
04-11-05-010,12.491803278688527
04-11-05-012,43.0
04-11-05-013,29.0
04-11-05-014,48.36065573770492
04-11-06-001,56.19672131147541
04-11-06-002,106.1639344262295
04-11-06-003,53.08196721311475
04-11-06-004,60.393442622950815
04-11-06-006,91.93442622950819
04-11-06-007,91.93442622950819
04-11-06-008,9.25
04-11-06-009,166.95081967213113
04-11-09-004,7.606557377049181
04-11-10-004,64.29508196721312
04-11-12-001,66.52459016393442
04-11-12-002,30.950819672131143
04-11-12-003,31.967213114754102
04-11-12-004,84.65573770491802
04-11-12-005,133.5737704918033
04-11-12-006,50.229508196721305
04-11-12-007,70.55737704918033
04-11-12-008,76.72131147540982
04-11-12-009,80.55737704918033
04-11-12-010,55.37704918032787
04-11-12-011,55.37704918032787
04-11-12-012,61.40983606557378
04-11-12-013,29.934426229508198
04-11-12-014,29.934426229508198
04-11-12-015,63.8032786885246
04-11-12-016,66.85245901639344
04-11-12-017,5.868852459016396
04-11-12-018,29.049180327868857
04-11-12-019,35.31147540983607
04-11-12-020,37.37704918032788
04-11-12-021,90.1967213114754
04-11-12-022,50.557377049180324
04-11-12-023,70.91803278688523
04-11-12-024,68.88524590163934
04-11-12-025,8.622950819672134
04-11-12-026,6.360655737704913
04-11-12-027,5.5409836065573765
04-11-12-028,64.78688524590163
04-11-12-029,79.01639344262294
04-11-12-031,54.59016393442623
04-11-12-032,49.54098360655738
04-11-12-033,68.85245901639342
04-12-01-001,54.33532934131737
04-12-01-002,32.655737704918025
04-12-01-003,38.025641025641036
04-12-01-004,1.0
04-12-01-006,14.435897435897434
04-12-01-008,82.65573770491802
04-12-01-010,21.83606557377049
04-12-01-011,7.333333333333329
04-12-01-012,64.69230769230768
04-12-01-013,9.639344262295083
04-12-01-014,1.0
04-12-01-015,1.1025641025640995
04-12-01-016,13.770491803278688
04-12-02-002,37.57377049180327
04-12-02-003,50.33333333333334
04-12-02-004,15.200000000000001
04-12-02-006,5.615384615384617
04-12-02-007,38.025641025641036
04-12-02-008,3.1538461538461506
04-12-02-009,75.0
04-12-02-010,32.8
04-12-03-001,43.199999999999996
04-12-03-002,37.57377049180327
04-12-03-003,46.0
04-12-03-005,24.5
04-12-03-006,46.0
04-12-03-007,2.5
04-12-03-008,28.0
04-12-03-009,36.1311475409836
04-12-03-010,22.0
04-12-05-001,13.564102564102562
04-12-05-002,59.33333333333333
04-12-05-003,6.0
04-12-05-004,1.2564102564102555
04-12-05-005,29.333333333333332
04-12-05-006,3.0
04-12-05-007,55.83333333333333
04-12-05-008,12.0
04-12-05-009,14.786885245901637
04-12-05-010,18.435897435897438
04-12-05-011,0.0
04-12-05-012,67.5
04-12-05-013,64.0
04-12-07-001,68.59016393442622
04-12-07-002,37.00000000000001
04-12-07-003,49.0
04-12-07-004,2.5901639344262284
04-12-07-005,13.410256410256412
04-12-07-007,3.737704918032786
04-12-07-008,19.564102564102566
04-12-07-009,9.114754098360654
04-12-07-010,7.0
04-12-07-011,7.0
04-12-07-012,81.5
04-12-07-013,37.147540983606554
04-12-07-014,17.60655737704918
04-12-07-015,12.754098360655739
04-12-08-001,0.0
04-12-08-002,59.50819672131147
04-12-08-003,37.00000000000001
04-12-08-004,100.09836065573771
04-12-08-005,49.44444444444444
04-12-08-006,123.15384615384613
04-12-08-007,101.11475409836065
04-12-08-008,141.0
04-12-08-009,19.934426229508198
04-12-08-010,80.78688524590163
04-12-08-012,57.66666666666667
04-12-08-013,11.672131147540988
04-12-08-014,16.95081967213115
04-12-08-015,17.770491803278688
04-12-09-001,34.333333333333336
04-12-09-003,23.000000000000007
04-12-09-004,13.410256410256412
04-12-09-005,62.64102564102565
04-12-09-006,14.426229508196721
04-12-09-007,45.18032786885246
04-12-09-008,49.93442622950819
04-12-09-009,60.5897435897436
04-12-09-010,28.333333333333325
04-12-09-011,7.256410256410252
04-12-09-012,24.435897435897438
04-12-09-014,16.333333333333336
04-12-09-015,3.6065573770491772
04-12-10-001,48.333333333333336
04-12-10-002,19.278688524590162
04-12-10-003,38.1639344262295
04-12-10-004,3.5409836065573748
04-12-10-005,23.508196721311478
04-12-10-006,12.229508196721309
04-12-10-007,46.333333333333336
04-12-10-008,28.0
04-12-10-009,2.5901639344262284
04-12-10-010,13.770491803278688
04-12-10-011,7.672131147540988
04-12-10-014,30.032786885245905
04-12-11-001,21.615384615384617
04-12-11-002,22.142857142857142
04-12-11-003,14.999999999999995
04-12-11-004,17.83606557377049
04-12-11-005,55.87179487179488
04-12-11-006,22.32786885245902
04-12-11-009,19.222222222222214
04-12-11-012,0.0
04-12-12-001,8.622950819672134
04-12-12-002,59.50819672131147
04-12-12-004,137.875
04-12-12-005,0.0
04-12-12-007,55.87179487179488
04-12-12-008,10.743589743589741
04-12-12-009,9.704918032786885
04-12-12-010,10.692307692307693
04-12-12-011,3.0
04-12-12-012,1.4098360655737738
04-12-12-013,19.717948717948715
04-12-12-014,12.754098360655739
04-12-12-015,42.0
04-12-16-002,56.393442622950815
04-12-16-003,59.50819672131147
04-12-16-004,11.73770491803279
04-12-16-006,29.01639344262295
04-12-16-007,0.0
04-12-16-008,23.051282051282048
04-12-16-009,34.0983606557377
04-12-16-011,59.50819672131147
04-12-16-012,20.999999999999996
04-12-16-013,34.0983606557377
04-12-16-014,165.80327868852459
04-12-16-015,40.1967213114754
04-12-17-001,96.2
04-12-17-003,56.45901639344262
04-12-17-008,77.0
04-12-17-009,48.32786885245901
04-12-17-012,47.311475409836056
04-12-17-014,87.8
04-12-17-017,87.8
04-12-19-001,26.0
04-12-19-002,15.999999999999995
04-12-19-003,46.416666666666664
04-12-19-004,35.333333333333336
04-12-19-005,15.73770491803279
04-12-19-006,27.5
04-12-19-007,14.0
04-12-19-008,10.000000000000004
04-12-19-010,27.0
04-12-19-011,18.91666666666666
04-12-19-012,6.416666666666671
04-12-19-013,30.833333333333332
04-12-19-014,26.0
04-12-19-015,92.5
04-13-01-001,90.14685314685315
04-13-01-002,120.83216783216784
04-13-01-003,47.349650349650354
04-13-01-004,74.53846153846155
04-13-01-008,25.531468531468526
04-13-02-004,58.0
04-13-02-005,57.5
04-13-02-006,12.5
04-13-02-007,36.132867132867126
04-13-03-001,119.34965034965036
04-13-03-002,53.25174825174825
04-13-03-003,7.573426573426579
04-13-03-005,101.58741258741259
04-13-03-006,18.146853146853147
04-13-03-007,4.524475524475525
04-13-03-008,29.1958041958042
04-13-03-009,5.153846153846154
04-13-03-010,46.31468531468531
04-13-03-011,36.37062937062937
04-13-03-013,66.48251748251748
04-13-04-001,58.0
04-13-04-002,47.0
04-13-04-004,16.0
04-13-04-005,18.11888111888112
04-13-04-006,3.013986013986007
04-13-04-007,40.66433566433567
04-13-04-008,35.75524475524475
04-13-04-009,59.76923076923077
04-13-04-010,55.37762237762237
04-13-04-011,32.21678321678322
04-13-04-012,7.041958041958049
04-13-04-013,12.608391608391605
04-13-04-014,120.83216783216784
04-13-05-001,77.05594405594405
04-13-05-002,11.223776223776227
04-13-05-003,44.32867132867133
04-13-05-004,25.699300699300707
04-13-05-008,182.7902097902098
04-13-05-009,94.67832167832168
04-13-05-010,26.202797202797207
04-13-05-011,80.58041958041957
04-13-05-012,91.65734265734265
04-13-06-001,34.25874125874126
04-13-06-002,32.72027972027971
04-13-06-003,23.0
04-13-06-004,23.0
04-13-06-005,108.27272727272728
04-13-06-006,130.93006993006992
04-13-06-007,217.15384615384616
04-13-06-008,99.7132867132867
04-13-06-009,41.90909090909091
04-13-06-010,24.160839160839153
04-13-07-001,63.92307692307693
04-13-07-002,26.83216783216784
04-13-07-004,100.46666666666665
04-13-07-005,38.88811188811188
04-13-07-006,76.006993006993
04-13-07-007,54.99999999999999
04-13-07-008,27.335664335664333
04-13-07-009,54.99999999999999
04-13-07-010,76.006993006993
04-13-07-011,40.272727272727266
04-13-07-012,83.55944055944056
04-13-07-013,72.65034965034964
04-13-08-001,126.25874125874125
04-13-08-002,100.3146853146853
04-13-08-003,37.4055944055944
04-13-08-004,120.83216783216784
04-13-08-005,147.0
04-13-08-006,41.5
04-13-08-007,26.566433566433567
04-13-08-008,6.034965034965034
04-13-08-009,8.174825174825173
04-13-08-010,37.251748251748246
04-13-09-001,109.20000000000002
04-13-09-002,125.89510489510491
04-13-09-005,169.1818181818182
04-13-09-006,9.20000000000001
04-13-09-007,21.199999999999992
04-13-09-008,58.790209790209786
04-13-09-009,18.118881118881113
04-13-09-011,78.57142857142856
04-13-09-012,85.0979020979021
04-13-10-002,91.64335664335664
04-13-10-003,216.3846153846154
04-13-10-004,114.31468531468532
04-13-10-005,70.5104895104895
04-13-10-006,126.9020979020979
04-13-10-007,136.97202797202797
04-13-10-008,51.37762237762237
04-13-10-009,17.237762237762233
04-13-10-010,5.153846153846153
04-13-10-011,98.7062937062937
04-13-11-001,174.86013986013984
04-13-11-003,26.17482517482518
04-13-11-005,161.76923076923077
04-13-11-006,20.000000000000004
04-13-12-008,168.81818181818178
04-13-12-010,7.671328671328679
04-13-13-001,124.38461538461539
04-13-13-002,173.25
04-13-13-003,4.048951048951048
04-13-13-004,5.181818181818181
04-13-13-005,17.643356643356647
04-13-13-006,25.142857142857153
04-13-14-001,5.531468531468539
04-13-14-002,33.22377622377623
04-13-14-003,25.000000000000004
04-13-14-004,50.66666666666667
04-13-14-005,3.013986013986007
04-13-14-006,71.4895104895105
04-13-14-007,56.38461538461539
04-13-14-008,76.65034965034964
04-13-14-009,14.118881118881115
04-13-14-010,9.71328671328671
04-13-14-011,64.83216783216783
04-13-14-012,89.64335664335664
04-13-15-002,0.0
04-13-15-003,90.65034965034965
04-13-15-004,37.40559440559441
04-13-15-005,5.419580419580425
04-13-15-006,26.538461538461533
04-13-15-007,69.47552447552448
04-13-15-008,70.84615384615385
04-13-15-009,10.090909090909088
04-13-15-010,63.433566433566426
04-13-15-011,56.38461538461538
04-13-15-012,78.53846153846153
04-13-15-013,14.090909090909088
04-13-15-014,29.195804195804193
04-13-15-015,120.83216783216784
04-13-16-007,118.0
04-13-17-003,118.0
04-13-17-006,45.30769230769231
04-13-18-001,0.0
04-13-18-003,68.1188811188811
04-13-18-004,11.58741258741259
04-13-18-005,8.07692307692308
04-13-18-006,23.153846153846153
04-13-18-007,4.048951048951055
04-13-18-008,17.615384615384613
04-13-18-009,12.202797202797209
04-13-18-010,15.0979020979021
04-13-18-011,46.31468531468532
04-13-18-012,39.26573426573426
04-13-18-013,49.69930069930071
04-14-01-003,107.31875
04-14-01-005,127.58823529411765
04-14-01-006,135.975
04-14-01-007,139.80625
04-14-01-008,86.5375
04-14-01-010,201.44375
04-14-01-011,129.80625
04-14-01-013,32.82352941176471
04-14-01-014,160.1875
04-14-01-015,215.27499999999998
04-14-01-016,74.175
04-14-01-017,63.64705882352941
04-14-02-002,130.94375
04-14-02-003,242.7
04-14-02-004,206.28125
04-14-02-005,114.84374999999999
04-14-02-006,62.581250000000004
04-14-02-007,60.28125
04-14-02-008,269.80625000000003
04-14-02-010,60.3125
04-14-02-012,130.94375
04-14-02-013,19.249999999999996
04-14-02-014,35.35000000000001
04-14-02-015,60.3125
04-14-02-016,39.37500000000001
04-14-02-019,137.98749999999998
04-14-02-020,218.35625
04-14-03-001,124.77499999999999
04-14-03-002,62.29375
04-14-03-003,72.45
04-14-03-004,107.51249999999999
04-14-03-006,214.39374999999998
04-14-03-007,81.7
04-14-03-008,60.0
04-14-03-009,60.0
04-14-03-010,49.5
04-14-03-012,29.764705882352942
04-14-03-013,78.82352941176471
04-14-03-014,86.0
04-14-03-015,29.5
04-14-03-016,56.5
04-14-03-017,119.5
04-14-03-018,82.0
04-14-03-019,257.79375
04-14-04-002,91.66666666666666
04-14-04-003,201.0
04-14-04-005,74.55624999999999
04-14-04-006,81.21875
04-14-04-010,40.38125000000001
04-14-04-011,42.99999999999999
04-14-04-012,61.22500000000001
04-14-04-013,59.30625
04-14-04-014,88.19999999999999
04-14-04-015,55.056250000000006
04-14-04-016,73.29999999999998
04-14-04-017,248.0
04-14-05-001,191.5
04-14-05-002,226.0
04-14-05-003,36.5
04-14-05-005,104.65
04-14-05-006,107.51249999999999
04-14-05-007,14.218749999999996
04-14-05-008,6.8875
04-14-05-009,30.90625
04-14-05-010,83.36249999999998
04-14-05-011,43.925000000000004
04-14-05-012,85.37499999999999
04-14-05-013,88.55
04-14-05-014,14.218749999999996
04-14-05-015,20.31875
04-14-05-016,66.60624999999999
04-14-05-017,37.887499999999996
04-14-05-018,35.0625
04-14-05-019,48.49375
04-14-05-020,31.0375
04-14-05-021,55.1875
04-14-05-022,21.03750000000001
04-14-05-023,53.175
04-14-05-024,86.25
04-14-05-025,25.062500000000007
04-14-06-002,95.7875
04-14-06-004,119.74374999999999
04-14-06-005,85.5
04-14-06-007,68.55624999999999
04-14-06-008,77.61249999999998
04-14-06-009,60.0
04-14-06-010,164.01874999999998
04-14-06-011,31.325000000000003
04-14-06-012,60.0
04-14-06-014,25.35
04-14-06-016,118.0
04-14-06-017,141.81875
